id,POI/street
5198,"/kar sat, karangsatria kel."
5199,/dr. sut no 68
5200,"foto canon riau,/mesin cihapit"
5201,/zeni ad i 17
5202,/raya pacet
5203,/ramah pura seminyak kuta
5204,"dina/beng impun, mandalajati"
5205,/pele asri i kelapa
5206,/mage - kop 27 ngablak
5207,"kelontong, raya kamo,/toko"
5208,/mt siren
5209,karya no/belakang
5210,payakumbuh/koto utara
5211,/cipayung 43 cipayung
5212,dinas teknis abdul/gedung
5213,/wah
5214,"gas masamba, baliase masamba/cv."
5215,"photo,/kana"
5216,"/raya sumbe, wonoayu"
5217,"/gang nirm ii, denpasar barat"
5218,boulevard raya/sekolah
5219,"hidayat agung jati, jaln/ud. karangwun,"
5220,"shop, 9/pulau sambu 3 no 2"
5221,/fajar
5222,/pet 6j
5223,"/d'wash,"
5224,"/arief hakim, a"
5225,/pesantren 1
5226,/panca warga 33 8
5227,"cemara asri, flamb,/komplek"
5228,/pasir cicendo
5229,/citra kebun mas 16
5230,/pt.
5231,/dic
5232,/kamp jawa mal keagungan
5233,"/batu pan sutra, kayu putih"
5234,/cis wetan i cisaranten wetan cinambo
5235,/pur 8 85
5236,"/jalan lingkar ajibarang, kios no. 61"
5237,/swa barat ii 81
5238,"/buntu lara, no 7b"
5239,"/ter, wates"
5240,/sarimadu sukajadi
5241,"jica fpmipa upi, gurum, sukasari/kantin"
5242,/teluk mah raya no
5243,( pos/blok
5244,/ahmad yani 9
5245,"mobil duta, ari/kur"
5246,"/bojong cipa jaya, 43 rt 5"
5247,/pisangan 40 10 15419
5248,"pt,/sut, no 656"
5249,/sitapongan
5250,/alue
5251,"serv/semesta kalim,"
5252,"/tekno 2, cibabat kel."
5253,/pisok kelapa gading
5254,/pes khaya no 68
5255,negeri moronya 1/sd
5256,"/otto iskandardinata, 55 dinny"
5257,"/bas, cilangkap"
5258,/appa
5259,/pemurus 243 70237 banjarmasin selatan
5260,"/pilau, 19 panarung kel."
5261,blok b no/klipang
5262,"r. a. kosa, 43163/prudential"
5263,/mini regol
5264,al /perumahan
5265,"/mawar vi, sangiang"
5266,"/dukuh i, 153 dukuh"
5267,"cijagra/surya,"
5268,/ban kem 46
5269,kakap ikan/honda
5270,"/raya ser, bekasi"
5271,/kedung 17
5272,/ngestiharjo
5273,"/wed, banda"
5274,/pt.
5275,damar/padep
5276,karya ayu. jln/pertokoan kaum no 27
5277,/curug 77
5278,/jupi iii c
5279,sitompul tarutun tapa sela parbubu pea tarutung/akbid
5280,rumah ke/jl hasanuddin 2
5281,"hasan semar, gajah/mts"
5282,"tunj biru,/indomaret 13"
5283,kanak kanak aba jeb/taman
5284,petan adikarto adimulyo/sokka
5285,/pluit pluit kel.
5286,"worldwide kusumanegara, 212 umbulharjo/hate"
5287,/kavl a1 2 41 rt 8
5288,pojok sawo/toko
5289,"/gang 10, bojong"
5290,"/ren 2,"
5291,"ukhuwah vete, banjarmasin timur/bmt"
5292,/paccerakkang kanaya
5293,"/gatot subr, jayengan serengan"
5294,/best
5295,"bojonegara,smi 3 warung batubara,kel.bojonegara/pelabuhan"
5296,/belim 193 lumajang
5297,/pasar serp no
5298,"/perum bumi rak asri, no c8"
5299,"pakunden beng solo, pakunden/lapangan sukorejo"
5300,/krikilan 61177 driyorejo
5301,"mini store, taru raya,/aini barat"
5302,"/teru logam,"
5303,"/b2t i sum, lubuk begalung"
5304,sentra alam blok/jalan lingkar timur sidoarjo
5305,"/bunga,"
5306,/man dua dalam 4 mangga dua
5307,kel : margasari kec : buah/cluster
5308,"suk 2 dr. cipto mangunkusumo, 12/sudimara"
5309,"/bint jaya per, 179 bintara jaya"
5310,"/gatot subr, toko azzam,"
5311,"pasko, gun mer,/toko 47"
5312,/botorejo 4 wonosalam
5313,"/muti 2, no 15"
5314,/susukan rt 9
5315,"bakery, rw 11 ngiden jangkungan sukolilo/ngin intan raya, no 27 deli"
5316,"chrysant h8, makassar,/kompleks"
5317,/cila 1 cilandak
5318,"/perum bukit wari,"
5319,/alam indah 14
5320,/krak karangtempel
5321,"rifangi,/moha nusaw, demangsari ayah"
5322,/kar po dal 11
5323,"/uptd,"
5324,"/kamal golf boule, 71 rt 6"
5325,"lestari ,blok a/jl markisa pondok bumi"
5326,/acw tanjung agung
5327,"silver leg,/yuli 40 80361"
5328,/raya abian no 35
5329,"/taman holis indah, no 25 cigondewah"
5330,/petogogan 23 rt
5331,wahana sukadami/perumahan
5332,/pekuncen wiradesa
5333,/magetan 9a 63361
5334,/talunombo
5335,"babelan/perta, no 251"
5336,/gunung upa no n11
5337,/kampung manti iii 7 35142
5338,/swad 1 39 manggarai
5339,/asian high 2 arjosari
5340,ahmad yani/jne
5341,dasan agung/barat
5342,/sriwi 28 kampung
5343,/gg. sadar jatimurni pondok melati
5344,/nasi 5 jamblang
5345,"/kemuning v, no 56 pamulang"
5346,"niaga, raya cilan,/cimb"
5347,/gun 11 babakan
5348,"putra wood car raya/dio tegall, tegallalang tegallalang"
5349,"/sul, taman"
5350,jl. senen raya/pt. 10410
5351,"/sam, sambikerep kel."
5352,"/asem raya, 1 mustikasari"
5353,/toko
5354,"/merd utara, kasmanah,"
5355,/tebet k tebet timur
5356,/gg. h. shid 31 tugu selatan rt 4
5357,"wasp/christine, bongkaran pabean cantikan"
5358,"mahal cafe, bts/taj sel 1-jembatan merah,"
5359,/jl. pan gg. 2 kepanjen kepanjen
5360,jengkol rw013 rt03/kp
5361,/kebon kopi 87-98
5362,/pamolokan 219 69412 kota
5363,joyo mart/m-2
5364,"/puri prim, no a21"
5365,"/a.m. sang, karangwaru"
5366,/cideng perto 12 8
5367,"34.40204 peta, bojongloa kaler/spbu"
5368,/jln.karang
5369,/raya sido 61
5370,/graha
5371,/kemb manis ilir
5372,polri cipinang atas rt/komplek
5373,/trik 14
5374,/singkil solo 272
5375,/pejuang mel v 15
5376,"bsg mtc, a. j. sond,/atm"
5377,"kemang residence, jl bangka raya no/marbella"
5378,"wonokromo/stas wonok, no 57 jodi hernandi,"
5379,"paseban dwi tung,/hotel 79122"
5380,/radar auri mekarsari
5381,/karang
5382,/kra 2 gunung
5383,/b 5 teluk gong 18
5384,"/cakwe boga kebon kac, kebon kac"
5385,/cemani 37 57552 grogol
5386,/prak selatan
5387,"aneka jenang warna warni, perum pes/jual klaten selatan"
5388,/smp
5389,/poris 3 9 cipondoh
5390,"/maha viii, 30"
5391,"pratama,pt, bek barat 4,/roria"
5392,"abacus dana pensiuntama jl. suci no.14, rt.3/pt. rw.6, susukan,ciracas,jakarta timur"
5393,/cilangkap 129 rt 3
5394,"grita kreamindo, permata intan,/pt"
5395,"/serd baru 2, gg. 1 serdang kemayoran"
5396,/periuk raya ii 20 rt
5397,uduk/nasi
5398,"nasi bu m./warung nasir, cilodong cilodong"
5399,"jaya bekasi selatan/jend a yani, no 8"
5400,/lor merd 4
5401,/wonorejo 159 marpoyan
5402,"/pen, bandar"
5403,"foo, raya wed, wedi/kinkin"
5404,/swadaya raya 17
5405,bh.2 no.7/grand
5406,/pedurenan rt 4 5
5407,/fred
5408,/g 22
5409,"penyet bro suka jadi sukajadi/dah, no 21"
5410,panca/pemuda kalim cilodong
5411,/tirto agung 93 pedalangan
5412,/kiai haji abdul latif serang
5413,"fortus 4 pasar minggu/ragu raya, no 5"
5414,"/kamp cikem, 44 sukahati rt"
5415,/mas
5416,"sky executive lou,/blue"
5417,/dempo 31 31621 lubuk
5418,/tegal cem vii 9
5419,/gedong 93
5420,"salon, mer,/pangestuti"
5421,"yatama jaya mand 3,/menteng"
5422,/cilandak 24 rt
5423,"r/salon a ban 2,"
5424,/lor tajur seberang ulu
5425,dekat/alun-alun
5426,beras pak udin ida panca/toko cengkong
5427,"angie and genie villas,/sayan"
5428,"/wasn,"
5429,"pandu perdagangan, sisin/klinik"
5430,"/pluit mas,"
5431,/lenteng no 15 rt 5 8 jagakarsa
5432,"prof. dr./kan sat, karet kuningan setia budi"
5433,"mukti tirta perkasa. pt,/baja"
5434,/ruko
5435,"parabot raya tegininen, tegineneng/eki"
5436,/jatimurni gg. mas 2 20 rt 2 4
5437,/sumahilang kota
5438,"meu,/seh kacapiring"
5439,"/bela, bukit batu"
5440,"jesman, margasilima, 22211/toko sidikalang"
5441,"/kelur, dadap kosambi"
5442,"fried chicken/gand raya, no 40"
5443,/abu juang
5444,/jl mli mlipak wonosobo
5445,/sun bat tara
5446,/sendangtirto 41
5447,"system, jl. pakuningratan/grha cokrodiningratan, yogyakarta"
5448,/jl.r tar 79 taraju taraju
5449,bullion age pluit/gold penjaringan
5450,/pekayon i 1 rt
5451,"/mt hary, no 149 tilar"
5452,"bila toko, k/new mas mans,"
5453,/mas
5454,/kedon ii 10 kemiri
5455,&/sisingama
5456,/ploso
5457,/cuba
5458,/jalan kapuk kebon jahe kapuk santri
5459,/mangunjaya 54 17510
5460,"pan/missibu,"
5461,"utama duck egg, cepaka kediri/raya mung, ud"
5462,/villa tom baru kuta
5463,fath pangk desa/murtajih murt pademawu
5464,/stock
5465,adipura kota sumenep/pasar
5466,/brig suwo bobotsari
5467,pt jenderal sudi marpoyan/asur damai
5468,"alf,/cafe bers"
5469,"/gg. lurah, cakung"
5470,/smk rw 3
5471,"bunda, pekap,/kli"
5472,/gajah mada no
5473,"ombul 2,/sdn"
5474,/jimbaran 88 80361
5475,"/kon, kelapa dua"
5476,"/tiban indah, sekupang"
5477,/pasar moha hatta 63 tanjung
5478,"bakti, jl./yayasan ngeppe 10, rt.003 rw.008, jongaya, tamalate,"
5479,"/sika ix, no 18 rw"
5480,"/gg. h. saleh, sungai bangkong pontianak kota"
5481,"/kyai sah 26,"
5482,"/gg. kutai, 12 jawa"
5483,"/perum bumi cika baru, balonggandu kel."
5484,/karet baru barat 1 no 10
5485,"/kiai haji wak has, no 66"
5486,"/bubu, no 57 blessingcornerjeans.com,"
5487,"n clean, gad/white barat,"
5488,"/kh mustofa, no 301 cihideung"
5489,/m. tham 9 rt
5490,/pelab pad bai padangbai manggis
5491,kec.mesuji timur/sdn
5492,/tpu kris pondok kelapa
5493,"/mal jaya 4,"
5494,"perc,/sekretariat padang barat"
5495,"/bojong pes, 8 rt 8"
5496,"/kebon jeruk xviii, maphar"
5497,/jatimakmur 4 19
5498,/pangeran no
5499,"/gang anye iv, tanjung sari kel."
5500,perum gpi blok/mush e kajen
5501,rawamangun/jalan rawamangun muka barat ii no c19 ( rptra
5502,/sury 126
5503,/peta barat 115
5504,/dar xvii 51
5505,"/gang kemb sep, kampung rawa"
5506,"islamic boar school - mabis 296, 43375/al-bisriyah"
5507,tengah/tariangbaru
5508,/gg. tump pinang pinang (penang)
5509,/kekalik 27 sekarbela
5510,"makan nisma rasa, sudi gribig/rumah"
5511,ayam/nasi
5512,/pontap 25 91913 wara timur
5513,/batununggal 40266 bandung kidul
5514,/rappokalling
5515,"dr. sut,/partim, tengah sragen"
5516,green vill/the
5517,/poros kend kol no
5518,/kope
5519,"/gur iv, kuta"
5520,/lembaga
5521,swa/mi
5522,media utama del/sma
5523,/kam timur kleak
5524,"/nadi,"
5525,/aru lubuk
5526,/giri kenc cipayung
5527,/daan
5528,/herza
5529,/barca no 17 1 tambakaji
5530,"manan, lin timur,/beng"
5531,/pondok biru 1a
5532,/joyo no 68a
5533,bank rakyat indon/pt.
5534,/7 suma 68
5535,/tasikmadu 31 lowokwaru
5536,/perum purb resid no 27
5537,/r. suka 9 a
5538,/duta
5539,/ap. kom irzan
5540,"/sadar 3,"
5541,/aspar umban sari
5542,/ki gede 2
5543,/mahe 88 denpasar
5544,"/puc anom timur, 17a kertajaya"
5545,/pancoran 16436
5546,/komp bpt 1 bantarjati
5547,"elek,/sempidi"
5548,hasanudin bb2 b blossom spa/jl
5549,"pasar santai, darmo/kedai sugo, pahandut"
5550,"lily, utama/toko ten penyangkringan"
5551,"dan krengs, raya surabaya-malang, karang rejo/war"
5552,/pondok kel sela ii no
5553,/ben 6
5554,/mas 1 46
5555,"/maja,"
5556,"5/jela barat, 12a"
5557,/gun anyar prat v 3 gunung
5558,/kinasi
5559,"jl. siak no.14,/rs. rw.7"
5560,"n 02 13, setu/bubur fat,"
5561,"niaga mandiri bunga/toko raya, 3 bojongsoang"
5562,"putra, gus/dwi jombang"
5563,kaliasin taman kota surabaya taman/embong
5564,no/sucikaler 47 44182 karangpawitan
5565,"padi harmada, pagar alam utara/pengil"
5566,"md, jend ahmad/bakso yani, sidokumpul sidoarjo"
5567,/jl keruk raya 120
5568,"dinas ngaringan 2017,/pju"
5569,blok toko besi jujur wates/perusa 55799
5570,/cipageran no 158 40526
5571,/cv buduran
5572,/pattunuang 49 wajo
5573,/purwokerto 9 no
5574,"raja raya/toko semaran, ngaliyan"
5575,/alpu 3 47 2
5576,sum/wij
5577,/pala 65
5578,"burung pak guna, sekem,/toko sukapada cibeunying kidul"
5579,"79 ayam bakar, bar raya,/seafood"
5580,/ahmad yani rambah
5581,"selimut, raya banj, 9/surga 40375"
5582,/uka xvii benowo
5583,"/hara mulia viii, kemayoran"
5584,/gel indah 2 9
5585,/sangiang santang 406 rt 3
5586,"/pemurus pers, 8 70236 banjarmasin"
5587,"bek timur 5, no 126 rw/cipinang 9 13410 jatinegara"
5588,"tugu, raya gene,/warung pakisaji"
5589,/rose vii jatimelati
5590,rw 05/jln raya narogong no 24 kamp
5591,/kapuk kamal indah 2 2 kamal rt
5592,"rifat kar,/toko"
5593,/wingko pekunden
5594,jaya dawung palang/lusi
5595,/kedaung 12 15415 pamulang
5596,pademangan/pademangan 5
5597,/familly
5598,"/gg. madr, 35 rt 4 1 rawajati"
5599,"/raya ubrug, rudistra,"
5600,3 cluster malachite blok m12 no.38/btr
5601,/kesad jatinegara
5602,"pemda, neg/pasar"
5603,/raya pekan - ban 95
5604,/bojong no 139 rt 6 19
5605,/gg. angg kenjeran
5606,/jl.
5607,/jl.taruna jaya
5608,/kh. hasum ash 56 rt 3
5609,"/ra sese, sesetan"
5610,"/ayam kamp, agung lenteng"
5611,"cell, cile/adel raya, petukangan utara"
5612,/dusun iv rejosari
5613,/tgk. glee iniem 81 lam duro darussalam
5614,/kasepuhan 6 batang
5615,/ngasem 39 62154 ngasem
5616,sinar ayua tuli budi/toko utara pademangan barat
5617,/gg. setia no 15 tanjung
5618,/gul 198
5619,"fat hudha, kemu/masjid"
5620,"tpa al-mursyidi, berbek/mush"
5621,/raya sum baru 8 sumber
5622,/sokaraja supr 19 53114 banyumas
5623,"negeri no. 202 many,/sd"
5624,/ngadirgo
5625,aisy/kb
5626,"agung kota sim,/masjid"
5627,"/gunn pay v, 29 blotongan sidorejo"
5628,/bukit wato- no 16 bringin
5629,cell/markaz
5630,kamal/fred
5631,"kantor redaksi independen pos/jl. pulau sebesi, perumahan indah sejahtera"
5632,yos/pabean i5 67271 dringu
5633,/gunung
5634,/del srengseng
5635,/gg. naim no 9 cibubur rt
5636,"danur wenda beru 2,/beng"
5637,/baru no
5638,/paledang 334 rt 1 13 16122 bogor
5639,/mamp
5640,/aro
5641,/derm raya 3-35 17
5642,sakinah tahap 2. no/cluster
5643,"kupi lambheu, lam bheu/peru utama, no a3"
5644,"/gang lang, bekasi selatan"
5645,"/tegal bina, no 256"
5646,/barana 90151 makassar
5647,desa/jln kolonel masturi kp cisarua
5648,/ploso
5649,"/gang peri, no 15"
5650,"nageri kaler/jend sudi, no 203 womas"
5651,/kemu - 3 52 20124
5652,/sukajadi suka 4 batam
5653,/pendid raya jatikramat jatiasih
5654,pabrik kata raya/joger
5655,"kado, keja abadi/tiara jaya"
5656,"/kota bambu utara v, palmerah"
5657,"kopi subur, rawa/warung bebek, penjaringan"
5658,"s tiban lest raya,/tiban a 4 sekupang"
5659,"/suri, siantar"
5660,"sri,/londry sidosermo"
5661,/sudirejo 28a 20226
5662,"lintas jawa sumatera,/ling barat ajiba, agen bus"
5663,"/utama, bahagia"
5664,"/pra. kes, mendawai arut selatan"
5665,"/melon iv, benda baru"
5666,/pang
5667,/gg. 12 1 kepanjen
5668,/ligar indah cibeunying cimeunyan
5669,/grogol no
5670,"beauty salon dan spa, raya bat,/jiva"
5671,/kre masi 17
5672,/ploso bogen
5673,/gondangdia no 45
5674,/dok krt radj widy rawa terate cakung
5675,"/pel sum indah, sriwi"
5676,/pen mangunjaya
5677,"/peri iv,"
5678,/h ghaz 57
5679,bebek ma'/nasi timur jatinegara
5680,/nasi xi no
5681,"bang/toko sudi,"
5682,/shi ii 2
5683,kominfo a. yani 84/sapen wonosobo
5684,"losmen,/murni"
5685,/let m.t. hary cawang
5686,"rawalumbu,bekasi/bojong"
5687,mandiri.jl imam/graha no 61.lt 3.pt
5688,variasi gatot subr/mj ii
5689,antang kecamatan manggala/jalan agung no.19
5690,/al ina rawakalong
5691,motor mer utara/lupin kembangan
5692,"a., ahmad kuripan/zaenal"
5693,/cidu utara iii
5694,"kuningan place, jl. h/apartement no.15, rw.1,"
5695,cof jaka tawakal/tuxedo 9 grogol petamburan
5696,"lighting, raya pera, cb/indah 11 15211"
5697,/wiyung v 42 7 wiyung
5698,"/pacar kemb, 66 6"
5699,"/dewi sart asri, no b 1"
5700,/peng raya penggilingan
5701,/aren raya 3 rt
5702,"/wonokusumo wonoku kulon ii, 59 rt 5 rw 10 60154"
5703,"/kima 3, no 11 95259"
5704,"a. damy,/elim sukarasa"
5705,mas/toko
5706,"park, lengkong/jend ahmad yani no"
5707,"al-maryamah, gading raya, pisangan timur/tk"
5708,"eko novan, merd timur,/toko"
5709,/ken ii selabatu
5710,"tanjun,/rs"
5711,"al islam, pang hidayat, samarinda kota/yaya"
5712,/gg. cipe rt.02 03 tugujaya rt
5713,/bima 34
5714,/sea jawa
5715,"pak haris sinaga, let/kedai"
5716,/pademangan pademangan
5717,gio/toko
5718,"hukum apriyani, mas ii seberang ulu/kantor i"
5719,hm/educa mekar sari
5720,"notorah, tent pela, 3 bumijo jetis/nda"
5721,"kili dareh, gunung selasih/beng"
5722,/sd
5723,/aru 16a
5724,/puske tarok dipo guguk panjang
5725,/taman asri utama 122
5726,"mutiara teuku/depot umar, tegal"
5727,/cibinong rt 1 5 16340
5728,"10 tomang/tom utara 2, no 186"
5729,green court jl/pt danau toba no.18
5730,pemogan/pulau bata no
5731,bca lantai/menara
5732,/at-t 48
5733,/p. dip ketanggungan ketanggungan
5734,"motor, taman/bagus cend vi, sumbertaman"
5735,/kalideres rw 7
5736,"bles,/toko"
5737,griya mukti blok b/perum
5738,/tri
5739,/a. yani 148 loktabat
5740,/cipageran 5 cimahi utara
5741,"yayat, rta/mebeul"
5742,"/pem, 1 sawuh siman"
5743,"/cen, 30 klawuyuk"
5744,"blezer, dewi sart, no/toko ld 93 16121 bogor"
5745,"jenang mbak sri, jaya wij, no 111/gudeg jebres"
5746,/mt. hary 59 bugul kidul
5747,/pet boule no c 21 rawa
5748,"/bligo,"
5749,/raya kuta kuta baru
5750,"kairen, angsau/warung"
5751,/kebon baru kamp mel besar 1
5752,din/p tabak kanilan
5753,talete/indri dua
5754,/cele 1 100 jatimakmur
5755,/srengseng rt 7 5
5756,"madin al fatah, ahmad yani,/tpq"
5757,/gg. bambu tali no 48 cipayung
5758,"kel., krang,/sreng"
5759,/men pal no
5760,/raya pant pulo
5761,"/kp.sanggrahan,"
5762,"sudi, 83512/semayan"
5763,/seketeng 20 84313 sumbawa
5764,"rw 1/man besar raya, no 183 r316"
5765,"cake, pasar sent/aulia barru"
5766,"h. mash,/karsamenak"
5767,pesantren modern man ana kp.susukan/pondok
5768,"wana jaya/pes gad cibi, 5 masjid"
5769,"jen sukun,/barbie"
5770,/margahayu 127 rt 1 8 17113
5771,"jaya,/drai"
5772,"terang bulan super, sk rd/mart"
5773,/tarn 3 13 jatikarya
5774,/asem pay 567
5775,"/duren, duren klari"
5776,"hankam wijaya raya han, no/indomaret 62 17444 pondok"
5777,/pondok kel sela dalam iv no
5778,/kantor 1 komplek balekota
5779,jero desa ciherang/kampung
5780,/wonoc 102 banguntapan
5781,harapan jaya/ban 9 no
5782,"dr setia/tiki, no 136 lima puluh"
5783,"duta harapan,jl duta graha/perum x blok e7 no.15,rt.002"
5784,ayam srik/mie
5785,"card&souvenir, katrangan, denpasar timur/puribali"
5786,/mitra
5787,/menampu 16 gumuk
5788,/swad 16a petukangan
5789,"/ali, no 58"
5790,/boja boja
5791,/penjaringan vi 100 rt
5792,/lempok tenggara
5793,/kelapa 29
5794,"p. sutikno, ledokombo/toko"
5795,"/made utara ii, no 7"
5796,/gad teru no 110
5797,/gar 3 mangunjaya
5798,mak/toko
5799,/syekh
5800,"jend/ria sudi, tembilahan"
5801,"/jogja, semarang"
5802,"berkat budi, raya/toko licin manurung"
5803,"sellular, surya, 21/andy"
5804,/tamb ra 34
5805,/glempang pekuncen
5806,/morokrembangan rw 7 krembangan
5807,"cv, pang hida,/mojopahit"
5808,"/teuku cik dit, 45"
5809,"ast,/wayan"
5810,"/tanj selor, 22 cideng rt"
5811,/surya perm i 47
5812,/kecamatan
5813,"rawalumbu/raya naro, no"
5814,"aneka, cik timur, no/pd. 1"
5815,/pur 7
5816,/panc barat viii pancoran
5817,/leng ii jatiuwung
5818,/tel elok 20 1
5819,"kusen dan kayu, ciburial/toko"
5820,/segeran sal sege 45282 juntinyuat
5821,jl./(rumah
5822,/nya iv no
5823,/marta sukorejo
5824,"arena, leg,/blue"
5825,no. 25/jl. r. benggala kav. pabrik es
5826,/manuk beri no 1027
5827,/pantai raya 20
5828,/jember cokr 1 141 kaliwates
5829,/ciroyom
5830,mekar cimanggis/mekar
5831,/bela tan i 25-c
5832,gad/maje no ad4 48 kebalen
5833,"setiamanah/pojok, 84 wartel"
5834,"/cipadung, no 54 smks"
5835,"/tegal raya, 79 crip"
5836,/gg. jan umbulmartani ngemplak
5837,"/toko h mas mans, rw"
5838,/semanan 87 rt 5
5839,/lahen
5840,/dukuh v #103
5841,/mas depok
5842,palais g2 no/wisata
5843,/kh. ism 178 sooko
5844,/suradita 14 rt
5845,"metro timur/sul sah, war"
5846,"kav. 54-55,/sppoi.eminence,"
5847,rw05 blok c3/kp.bantar
5848,"tra,/anubi"
5849,"jaya/raya peka, no 19"
5850,/pang mas sela 88
5851,/bontoala parang
5852,/cem kersana
5853,rt15 rw 03/dsn
5854,/toko tugu
5855,rajanya steak outlet jag jend gatot/inib
5856,elektronik soek hatta/rizq 92981 malili
5857,/gayam
5858,"/mas al hus, 29 pengasinan"
5859,"fatahillah nw tera, teratak batukliang/mts"
5860,"mandiri,/kebon 83 rt 2"
5861,atk and collec randusari gadingrejo/zazkia
5862,/mul 36
5863,belawan no 47/lorong
5864,meng no/menganti 50
5865,/batu alam jaya 27a
5866,/pal batu 5 19
5867,bal/pema
5868,"kelapa segar hkm cipta/santan karya gang azizi, a 54"
5869,"/tanj sari 4,"
5870,/neg gilim
5871,spring regency f30/palm
5872,"/puc gad raya, no 54"
5873,/sul has binanga
5874,/dsn
5875,/caringin bandung kulon
5876,"dr sunardi 2, raya panc atas/klinik"
5877,/kadia
5878,/ir. h. jua sidodadi samarinda ulu
5879,"asur jiwa,/seq utara"
5880,/smp raya
5881,"/dur, siantar"
5882,/akri 17 karet
5883,"mand/bank xii, medan kota"
5884,/sangkuriang
5885,/pacar kemb v-d 26 rt 3
5886,/toko no
5887,"no.5,pt.indolabel/jl.daan mogot, kawasan industri daan mogot blok d"
5888,/kafe 3
5889,"/gg. kalus, 34 sidomulyo timur marpoyan damai"
5890,/bimba
5891,"/mare raya, 55"
5892,"/bali 3, no 67 rw"
5893,"/kebon 1, kebon kacang"
5894,"/borob ii, pamulang"
5895,asri comal jl. kakak/puri tua no.5
5896,"/prof hamka, padang"
5897,bola kaki/depan
5898,"/haqiba,"
5899,/geluran taman
5900,/ban 9b 8 rw
5901,"prof. dr./oppo sat, karet kuningan"
5902,/jend sudi 94 babakan
5903,/selong rt
5904,balai taman nasional way kambas/kantor
5905,/tan iii 86
5906,wisata edukasi talangagung/tpa
5907,"sinta, kediri/desa ban inaq"
5908,"mei, bent,/pem"
5909,/pra kur sela 12
5910,/suda purwamekar purwakarta
5911,got roy/ksp
5912,/kauman selatan 1
5913,/pajang i no
5914,/kalibata 4 pancoran
5915,supr/nasi
5916,sleman/kap hary no 18
5917,/jl pemuda depan
5918,/bint per ii pesanggrahan
5919,/sepanjang mutia no 9
5920,"/cim, 3 kepandean"
5921,"cuk galih/sentaq raya, curug"
5922,/kap dula no 86
5923,/nusan 2 sungai pinang
5924,"/j j w, slipi palmerah"
5925,/cigadung
5926,"/murai 1, 385 kayuringin"
5927,"tanah tinggi, kelurahan/kampung"
5928,/pahl iv 25 magersari
5929,"/dr. a, 30 5 tegalsari"
5930,/mts
5931,"nida utama sejahtera, ratu sia,/pt 12 rw 6"
5932,"mandiri pt jend ahmad/arthadana yani,"
5933,/ciantra 11 cikarang selatan
5934,"maye,/pasar"
5935,/jl. 45
5936,"del tower mega kuningan, mega kuningan/sopo barat"
